2514525
STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TAVG,TMAX,TMIN
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2019-07,20.1,30.4,9.7
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2019-08,21.6,31.8,11.4
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2019-09,20.1,30.6,9.6
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2019-10,,,
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2019-11,11.9,20.8,3.0
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2019-12,10.0,14.1,5.9
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2020-01,9.7,15.5,3.8
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2020-02,12.2,21.2,3.1
USC00043578,"GRATON, CA US",38.4305,-122.8647,61.0,2020-03,11.3,18.1,4.4
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2000-11,,,4.2
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2000-12,9.5,15.8,3.2
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2001-01,7.6,14.0,1.1
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2001-02,9.9,15.9,4.0
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2001-03,13.7,21.0,6.4
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2001-04,13.9,22.7,5.2
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2001-05,21.8,32.9,10.7
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2001-06,23.1,33.5,12.7
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2001-07,,,12.3
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2001-08,22.7,33.6,11.8
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2001-09,19.8,29.0,10.7
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2001-10,18.2,26.4,9.9
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2001-11,12.8,18.1,7.5
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2001-12,10.0,14.1,6.0
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2002-01,8.2,13.6,2.8
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2002-02,10.7,17.3,4.0
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2002-03,11.5,18.3,4.6
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2002-04,15.3,23.7,7.0
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2002-05,,,8.6
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2002-06,23.0,32.9,13.1
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2002-07,,,12.7
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2002-08,22.1,32.1,12.2
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2002-09,20.4,30.4,10.5
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2002-10,16.2,24.8,7.5
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2002-11,13.1,20.4,5.9
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2002-12,9.7,14.0,5.3
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2003-01,11.2,15.3,7.2
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2003-02,10.6,17.1,4.1
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2003-03,13.2,20.3,6.2
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2003-04,12.6,19.1,6.1
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2003-05,18.7,27.9,9.6
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2003-06,21.6,30.8,12.5
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2003-07,23.7,34.8,12.7
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2003-08,22.7,32.7,12.7
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2003-09,,,11.7
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2003-11,10.7,16.1,5.2
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2003-12,9.3,13.6,5.0
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2004-01,9.3,13.5,5.0
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2004-02,10.4,15.3,5.6
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2004-03,16.0,24.4,7.5
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2004-04,16.5,25.5,7.5
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2004-05,19.2,28.3,10.2
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2004-06,22.3,31.6,13.0
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2004-07,22.6,32.1,13.2
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2004-08,23.4,33.2,13.5
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2004-09,22.0,32.0,12.1
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2004-10,16.1,23.1,9.2
USC00043875,"HEALDSBURG, CA US",38.62935,-122.86646,53.9,2004-11,11.8,18.1,5.4
